"Fuel Type Code";"Station Name";"Street Address";"Intersection Directions";"City";"State";"ZIP";"Plus4";"Station Phone";"Status Code";"Expected Date";"Groups With Access Code";"Access Days Time";"Cards Accepted";"EV Level1 EVSE Num";"EV Level2 EVSE Num";"EV DC Fast Count";"EV Other Info";"EV Network";"EV Network Web";"Geocode Status";"Latitude";"Longitude";"Date Last Confirmed";"ID";"Updated At";"Owner Type Code";"Federal Agency ID";"Federal Agency Name";"Open Date";"EV Connector Types"
"ELEC";"EVolveNY Salamanca";"768 Broad Street";;"Salamanca";"NY";"14779";;"855-900-7584";"E";;"Public";"24 hours daily";;;;"4";;"SHELL_RECHARGE";"https://shellrecharge.com/en-us/solutions";"GPS";"42.160008";"-78.744875";"11/26/2023";"224368";"2023-11-26 00:59:33";;;;"07/23/2022";"CHADEMO J1772COMBO"
"ELEC";"GARDEN CHARGERS JOVIA #2";"1000 Corporate Dr";;"Westbury";"NY";"11590";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.740106";"-73.601104";"11/26/2023";"174506";"2023-11-26 00:25:39";;;;"01/27/2021";"J1772"
"ELEC";"Nissan of New Rochelle";"2533 Palmer Ave";;"New Rochelle";"NY";"10801";;"914-576-7600";"E";;"Public - Call ahead";"Dealership business hours";;;"1";"1";;"Non-Networked";;"200-8";"40.919104";"-73.776645";"03/07/2022";"44360";"2023-02-14 15:54:11";"P";;;"11/30/2011";"CHADEMO J1772 J1772COMBO"
"ELEC";"Hamilton Square/Lia Realty Group";"2080 Western Ave";;"Guilderland";"NY";"12084";;"518-691-3119";"E";;"Public";"24 hours daily";;;"10";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"42.698625";"-73.892803";"07/12/2022";"189518";"2023-02-14 15:54:11";"P";;;"07/08/2022";"J1772"
"ELEC";"Glenwood Belmont Parking - Tesla Destination";"320 E 46th St";;"New York";"NY";"10021";;"212-599-9495  877-798-3752";"E";;"Public";;;;"2";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.760098";"-73.988828";"10/06/2022";"115094";"2023-01-18 15:15:20";"P";;;"07/19/2018";"J1772 TESLA"
"ELEC";"Maguire Nissan";"716 W Genesee";;"Syracuse";"NY";"13204";;"315-802-4432";"E";;"Public - Call ahead";"Dealership business hours";;;"2";;;"Non-Networked";;"200-8";"43.053474";"-76.163547";"06/09/2020";"85970";"2021-03-11 23:22:17";"P";;;"03/01/2017";"J1772"
"ELEC";"TPWC TPWC 2";"2594 Western Av";;"Altamont";"NY";"12009";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.7149";"-73.935085";"11/26/2023";"227762";"2023-11-26 00:39:21";;;;"09/17/2022";"J1772"
"ELEC";"Town of Lincoln Municipal Building";"6886 Tuttle Rd";;"Canastota";"NY";"13032";;"888-363-7662";"E";;"Public - Credit card at all times";"24 hours daily";"A D Debit M V";;"2";;;"Non-Networked";;"GPS";"43.042265";"-75.715776";"09/14/2022";"227081";"2023-02-14 15:54:11";"P";;;"08/26/2022";"J1772"
"ELEC";"ImPark Underhill Garage - Tesla Destination";"105 Underhill Ave";;"Brooklyn";"NY";"11238";;"877-909-6199  877-798-3752";"E";;"Public";;;;"4";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"40.677526";"-73.965785";"10/06/2022";"122469";"2023-01-18 15:15:20";"P";;;"12/19/2018";"TESLA"
"ELEC";"COLL BROCKPORT FINEARTS LOT G1";"168 Holley St";;"Brockport";"NY";"14420";;"888-758-4389";"E";;"Public";"Mon 12:00am - 12:00am: Tue 12:00am - 12:00am: Wed 12:00am - 12:00am: Thu 12:00am - 12:00am: Fri 12:00am - 12:00am: Sat 12:00am - 12:00am: Sun 12:00am - 12:00am";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.213812";"-77.947162";"11/26/2023";"183178";"2023-11-26 00:25:56";;;;"01/27/2021";"J1772"
"ELEC";"HOTEL LOCATION RIGHT CHARGER";"950 Panorama Trail S";;"Rochester";"NY";"14625";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.125002";"-77.487737";"11/26/2023";"240778";"2023-11-26 00:48:45";;;;"01/02/2023";"J1772"
"ELEC";"TOWN OF BABYLON TOWN ANNEX 1";"281 Phelps Ln";;"North Babylon";"NY";"11703";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.728081";"-73.330953";"11/26/2023";"180133";"2023-11-26 00:17:10";;;;"01/27/2021";"J1772"
"ELEC";"New Tech Energy";"800 Ocean Pkwy";;"Brooklyn";"NY";"11230";;"833-692-6787";"E";;"Public - Credit card at all times";"Contact station for hours of availability.";"A ANDROID_PAY APPLE_PAY CREDIT D M";;"1";;;"AMPUP";"https://ampup.io/";"200-9";"40.628872";"-73.971992";"10/11/2022";"230231";"2023-02-14 15:54:11";"P";;;"09/15/2022";"J1772"
"ELEC";"NATIONAL GRID JEFFERSON 1";"1220 Coffeen street";;"Watertown";"NY";"13601";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.992703";"-75.932701";"11/26/2023";"162251";"2023-11-26 00:18:48";;;;"06/12/2020";"J1772"
"ELEC";"TEK AUTOMOTIVE CAPALB PED2-6R";"350 New Karner Rd";;"Colonie";"NY";"12205";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.731131";"-73.853398";"11/26/2023";"193357";"2023-11-26 00:38:19";;;;"07/30/2021";"J1772"
"ELEC";"Hatchet Hardware of Waterford";"42 Saratoga Ave";;"Waterford";"NY";"12188";;"888-356-8911";"E";;"Public";"24 hours daily";;;"2";;;"FLO";"https://flo.ca/";"GPS";"42.782254";"-73.696148";"11/26/2023";"165117";"2023-11-26 01:12:04";;;;"08/11/2020";"J1772"
"ELEC";"CAP REP GARAGE 93 NORTH 1.4";"93 N Pearl St";;"Albany";"NY";"12207";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.652657";"-73.75043";"11/26/2023";"183664";"2023-11-26 00:35:54";;;;"01/30/2021";"J1772"
"ELEC";"WHEATLAND-CHILI ELEMENTRY1";"13 Beckwith Ave";;"Scottsville";"NY";"14546";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.025917";"-77.748225";"11/26/2023";"187784";"2023-11-26 00:31:34";;;;"04/20/2021";"J1772"
"ELEC";"Evolve NY Olean";"2501 W State St";;"Olean";"NY";"14760";;"833-632-2778";"E";;"Public";"24 hours daily";;;;"4";;"Electrify America";"https://www.electrifyamerica.com/";"GPS";"42.07654";"-78.45919";"11/26/2023";"279338";"2023-11-26 01:00:38";;;;"06/22/2023";"CHADEMO J1772COMBO"
"ELEC";"PLAINVIEW STATION 2";"999 Old Country Rd";;"Plainview";"NY";"11803";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.774882";"-73.473171";"11/26/2023";"260387";"2023-11-26 00:49:54";;;;"05/06/2023";"J1772"
"ELEC";"WATERVLIET MUSEUM 3";"1501 1st Ave";;"Watervliet";"NY";"12189";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.726226";"-73.701207";"11/26/2023";"205367";"2023-11-26 00:39:42";;;;"01/27/2022";"J1772"
"ELEC";"VILLAGEHALL RHINEBECK 3";"55 E Market St";;"Rhinebeck";"NY";"12572";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"41.9273";"-73.91062";"11/26/2023";"153652";"2023-11-26 00:28:18";;;;"02/12/2020";"J1772"
"ELEC";"CHEEKTOWAGA BROADWAY #4";"3301 Broadway";;"Cheektowaga";"NY";"14227";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.90265";"-78.753197";"11/26/2023";"183766";"2023-11-26 00:35:52";;;;"02/04/2021";"J1772"
"ELEC";"MTP Parking 31-00 47th Ave - Tesla Destination";"31-00 47th Ave";;"Long Island City";"NY";"11101";;"718-729-3615  877-798-3752";"E";;"Public";;;;"4";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.741652";"-73.93616";"10/06/2022";"122487";"2023-01-18 15:15:20";"P";;;"01/17/2019";"TESLA"
"ELEC";"Icon Parking 175 W 90th Street - Tesla Destination";"175 W 90th St";;"Manhattan";"NY";"10024";;"212-874-8983  877-798-3752";"E";;"Public";;;;"4";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.790046";"-73.972531";"10/06/2022";"150572";"2023-01-18 15:15:20";"P";;;"03/31/2019";"TESLA"
"ELEC";"Parkash 4769 LLC - 4769 White Plains";"4769 White Plains Road";;"Bronx";"NY";"10470";;"888-998-2546";"E";;"Public";"24 hours daily";;;"7";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"40.905461";"-73.849791";"11/26/2023";"241222";"2023-11-26 00:01:43";;;;"08/05/2022";"J1772"
"ELEC";"ABM Parking 866 UN Plaza - Tesla Destination";"430 E 49th St";;"New York";"NY";"10017";;"877-727-5452  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.752641";"-73.965187";"10/06/2022";"115136";"2023-01-18 15:15:20";"P";;;"04/18/2018";"J1772 TESLA"
"ELEC";"YAPHANK RETAIL LEFT";"410 Princeton Rd";;"Yaphank";"NY";"11980";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.84691";"-72.897644";"11/26/2023";"301954";"2023-11-26 00:49:34";;;;"07/04/2023";"J1772"
"ELEC";"Bob Johnson Mazda";"3755 W Henrietta Rd.";;"Rochester";"NY";"14623";;"888-998-2546";"E";;"Public";"24 hours daily";;;"5";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"43.07891";"-77.64205";"11/26/2023";"197754";"2023-11-26 00:02:08";;;;"10/14/2021";"J1772"
"ELEC";"MPG 923 5th Ave - Tesla Destination";"923 5th Ave";;"New York";"NY";"10021";;"212-249-1947  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"40.773004";"-73.966152";"10/06/2022";"115196";"2023-01-18 15:15:20";"P";;;"06/13/2017";"J1772 TESLA"
"ELEC";"ESF STATION 2";"1 Forestry Drive West Campus Drive";;"Syracuse";"NY";"13210";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.033882";"-76.137749";"11/26/2023";"207787";"2023-11-26 00:38:58";;;;"03/09/2022";"J1772"
"ELEC";"The Carlyle Hotel, A Rosewood Hotel - Tesla Destination";"35 E 76th St";;"New York";"NY";"10021";;"212-744-1600  877-798-3752";"E";;"Public";;;;"2";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"40.77438";"-73.963157";"10/06/2022";"115107";"2023-01-18 15:15:20";"P";;;"09/25/2015";"J1772 TESLA"
"ELEC";"iPark 314 W 120th Street - Tesla Destination";"314 West 120th Street";;"New York";"NY";"10025";;"646-609-6129  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.807356";"-73.954354";"10/06/2022";"168885";"2023-01-18 15:15:20";"P";;;"12/09/2016";"J1772 TESLA"
"ELEC";"Village Hall";"65 Main St";"Charger located in the north side fo ||the parking lot.||";"Tuckahoe";"NY";"10707";;"888-998-2546";"E";;"Public";"24 hours daily";;;"2";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"40.950705";"-73.826403";"11/25/2023";"200628";"2023-11-25 23:59:45";;;;"11/05/2021";"J1772"
"ELEC";"RRH RIEDMAN CAMP4";"100 Kings Hwy S";;"Rochester";"NY";"14617";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.202045";"-77.574595";"11/26/2023";"173965";"2023-11-26 00:21:52";;;;"01/27/2021";"J1772"
"ELEC";"449 East 49th Street";"449 East 49th Street";;"New York";"NY";"10022";;"844-623-1001";"E";;"Public";"24 hours daily";"A CREDIT D M V";;"6";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"40.75267";"-73.96482";"07/12/2022";"223258";"2023-02-14 15:54:11";"P";;;"02/08/2022";"J1772"
"ELEC";"SUNY ACET";"59 Madison Road (PO Box 901)";;"Morrisville";"NY";"13408";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.890934";"-75.641322";"11/26/2023";"206377";"2023-11-26 00:42:37";;;;"02/15/2022";"J1772"
"ELEC";"INNATHOUGHTONCR HOUGHTON CREEK";"9722 Co Rd 35";;"Houghton";"NY";"14744";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.423464";"-78.158123";"11/26/2023";"123393";"2023-11-26 00:22:55";;;;"05/29/2019";"J1772"
"ELEC";"BA PLAZA BA PLAZA 2";"1 Northwestern Blvd";;"Albany";"NY";"12211";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.745908";"-73.821081";"11/26/2023";"182190";"2023-11-26 00:35:23";;;;"01/27/2021";"J1772"
"ELEC";"PARKING GARAGE1 PARKING GARAGE";"1 Lincoln St";;"Auburn";"NY";"13021";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.930293";"-76.567186";"11/26/2023";"162333";"2023-11-26 00:15:57";;;;"06/12/2020";"J1772"
"ELEC";"iPark NYC 455 Central Park West - Tesla Destination";"27 West 105th St";;"New York";"NY";"10025";;"212-666-7246  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.797771";"-73.96142";"10/06/2022";"150521";"2023-01-18 15:15:20";"P";;;"07/19/2016";"J1772 TESLA"
"ELEC";"309POWER POWER 1";"309 Power Ave";;"Hudson";"NY";"12534";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.248975";"-73.795098";"11/26/2023";"200458";"2023-11-26 00:40:33";;;;"11/03/2021";"J1772"
"ELEC";"Harbor Court";"108 Mamaroneck Ave, Mamaroneck, NY 10543";;"Mamaroneck";"NY";"10543";;"888-998-2546";"E";;"Public";"24 hours daily";;;"1";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"40.949";"-73.733466";"11/25/2023";"309166";"2023-11-25 23:59:25";;;;"12/13/2022";"J1772"
"ELEC";"Village of Sodus";"14-16 Mill St";"Enter municipal lot from Main or Gaylord Streets";"Sodus";"NY";"14551";;"315-483-9821";"E";;"Public";"24 hours daily";;;"2";;;"Non-Networked";;"200-9";"43.235555";"-77.061621";"03/07/2022";"92116";"2023-02-14 15:54:11";"LG";;;"08/01/2017";"J1772"
"ELEC";"NATIONAL GRID ST LAWRENCE";"40 Leigh St";;"Canton";"NY";"13617";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"44.58617";"-75.163936";"11/26/2023";"162205";"2023-11-26 00:19:20";;;;"06/12/2020";"J1772"
"ELEC";"GREENPAC 91-GEN-4000";"4400 Royal Ave";;"Niagara Falls";"NY";"14303";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.087949";"-79.012228";"11/26/2023";"316386";"2023-11-26 00:28:49";;;;"11/01/2023";"J1772"
"ELEC";"ATRIUM EVCHARGE EV3";"451 Clifton Park Center Rd";;"Clifton Park";"NY";"12065";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.85599";"-73.78598";"11/26/2023";"225609";"2023-11-26 00:43:41";;;;"08/17/2022";"J1772"
"ELEC";"Herzog Supply Co";"151 Plaza Rd";;"Kingston";"NY";"12401";;"866-816-7584";"E";;"Public";;;;"2";;;"EV Connect";"http://evconnect.com/";"GPS";"41.936339";"-74.017427";"11/26/2023";"230847";"2023-11-26 01:04:22";;;;"09/30/2022";"J1772"
"ELEC";"HWS COLLEGES MEDBERY LOT";"311 Pulteney St";;"Geneva";"NY";"14456";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.86009";"-76.984375";"11/26/2023";"170029";"2023-11-26 00:17:19";;;;"12/10/2020";"J1772"
"ELEC";"BNE MASTER 5000 MURRAY ST1";"5000 Murray Court";;"Pearl River";"NY";"10965";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"41.0459";"-74.004035";"11/26/2023";"221902";"2023-11-26 00:44:32";;;;"06/23/2022";"J1772"
"ELEC";"Price Chopper";"854 NY-13";;"Cortland";"NY";"13045";;;"E";;"Public - Credit card at all times";"6am - 11pm";"A D Debit M V";;"2";;;"Non-Networked";;"GPS";"42.571916";"-76.216107";"03/08/2023";"197538";"2023-03-08 17:16:33";"P";;;"10/04/2021";"J1772"
"ELEC";"STRAND THEATRE THE STRAND";"3092 NY-28";;"Old Forge";"NY";"13420";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.710848";"-74.972152";"11/26/2023";"162293";"2023-11-26 00:16:56";;;;"06/12/2020";"J1772"
"ELEC";"TOWNOFHALFMOON JUSTICE 3";"1 Halfmoon Town Plz";;"Waterford";"NY";"12188";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.853043";"-73.724504";"11/26/2023";"256958";"2023-11-26 00:48:53";;;;"03/24/2023";"J1772"
"ELEC";"MB HUNTINGTON MBH 2";"1103 E Jericho Turnpike";;"Huntington";"NY";"11743";;"888-758-4389";"E";;"Public";"24 hours daily";;;;"1";;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.834707";"-73.366467";"11/26/2023";"194098";"2023-11-26 00:39:12";;;;"08/19/2021";"CHADEMO J1772COMBO"
"ELEC";"MONROE COUNTY MCH SOUTH";"435 East Henrietta Road Monroe Community Hosp";;"Rochester";"NY";"14620";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.113909";"-77.617211";"11/26/2023";"254372";"2023-11-26 00:49:44";;;;"02/22/2023";"J1772"
"ELEC";"VIC AND CAMPUS LOT 13 1.1";"7787 NY-30";;"Paul Smiths";"NY";"12970";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"44.43417";"-74.24735";"11/26/2023";"154725";"2023-11-26 00:29:37";;;;"03/26/2020";"J1772"
"ELEC";"532 W 122nd St";"532 W 122nd St";;"New York";"NY";"10027";;"866-816-7584";"E";;"Public";;;;"4";;;"EV Connect";"http://evconnect.com/";"GPS";"40.811446";"-73.960477";"11/26/2023";"168414";"2023-11-26 01:04:23";;;;"08/28/2020";"J1772"
"ELEC";"OMG EV CHARGER EVCHARGER4";"656 Co Hwy 33";;"Cooperstown";"NY";"13326";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.62613";"-74.94508";"11/26/2023";"205124";"2023-11-26 00:41:41";;;;"01/21/2022";"J1772"
"ELEC";"OrthoNY";"1768 U.S. 9";;"Clifton Park";"NY";"12065";;"518-489-2663";"E";;"Public - Credit card at all times";"24 hours daily";"A D Debit M V";;"4";;;"Non-Networked";;"GPS";"42.875439";"-73.775185";"10/11/2022";"229073";"2023-02-14 15:54:11";"P";;;"09/17/2022";"J1772"
"ELEC";"CMH STATION 2";"67 Prospect Ave";;"Hudson";"NY";"12534";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.246461";"-73.778774";"11/26/2023";"207592";"2023-11-26 00:42:08";;;;"03/04/2022";"J1772"
"ELEC";"HARMONY MILLS 1 FALLSVIEW 1.5";"100 N Mohawk St";;"Cohoes";"NY";"12047";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.781628";"-73.70534";"11/26/2023";"174730";"2023-11-26 00:26:29";;;;"01/27/2021";"J1772"
"ELEC";"SAVARINO COMPAN BRL 6";"BRL Parking Lot 4th from building 1 South Str";;"Buffalo";"NY";"14204";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.863679";"-78.868118";"11/26/2023";"164153";"2023-11-26 00:31:51";;;;"07/11/2020";"J1772"
"ELEC";"SunPower by New York State Solar Farm - Tesla Destination";"1938 Route 44/55";;"Modena";"NY";"12548";;"845-255-0610  877-798-3752";"E";;"Public";;;;"5";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"41.667789";"-74.105714";"10/06/2022";"114978";"2023-01-18 15:15:20";"P";;;"06/27/2016";"TESLA"
"ELEC";"COLE GROUP ENGLISH 1";"1 Piccadilly Circus";;"Moreau";"NY";"12831";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.248734";"-73.683698";"11/26/2023";"233242";"2023-11-26 00:45:57";;;;"10/11/2022";"J1772"
"ELEC";"ULSTER COUNTY POOL";"214 Libertyville Rd";;"New Paltz";"NY";"12561";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"41.723953";"-74.1176";"11/26/2023";"147504";"2023-11-26 00:26:28";;;;"11/05/2019";"J1772"
"ELEC";"Carle Place Commons - Tesla Supercharger";"117 Old Country Road";;"Carle Place";"NY";"11514";;"877-798-3752";"E";;"Public";"24 hours daily";"A D Debit M V";;;"12";;"Tesla";"https://www.tesla.com/supercharger";"GPS";"40.744734";"-73.616176";"07/01/2023";"201668";"2023-07-14 19:41:28";"P";;;"11/18/2021";"TESLA"
"ELEC";"ERIE COUNTY ECC STATION 1";"Oak St";;"Buffalo";"NY";"14203";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.883036";"-78.871288";"11/26/2023";"170240";"2023-11-26 00:32:31";;;;"12/17/2020";"J1772"
"ELEC";"Art Center";"25 Jobs Ln";;"Southampton";"NY";"11968";;"844-623-1001";"E";;"Public - Credit card at all times";"24 hours daily";"A CREDIT D M V";;"4";"2";;"LIVINGSTON";"https://www.solution.energy";"GPS";"40.88501";"-72.3906";"03/08/2023";"223291";"2023-03-08 17:16:33";"P";;;"04/23/2022";"CHADEMO J1772"
"ELEC";"ADKHOSPITALITY HAMPTON INN 1.2";"2133 U.S. 9";;"Lake George";"NY";"12845";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.409214";"-73.7127";"11/26/2023";"185360";"2023-11-26 00:36:09";;;;"02/25/2021";"J1772"
"ELEC";"5 FARRELL ROAD VIC EVSE2";"3743 Main St";;"Willsboro";"NY";"12996";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"44.361485";"-73.391304";"11/26/2023";"193247";"2023-11-26 00:38:26";;;;"07/28/2021";"J1772"
"ELEC";"Mohonk Mountain House";"1000 Mountain Rest Rd";;"New Paltz";"NY";"12561";;"800-663-5633";"E";;"Public";"24 hours daily";;;"6";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"41.777637";"-74.136475";"11/25/2023";"223311";"2023-11-25 23:58:49";;;;"04/05/2022";"J1772"
"ELEC";"West Herr Chevrolet of Rochester";"3850 W Henrietta Rd";;"Rochester";"NY";"14623";;"585-359-1300";"E";;"Public - Credit card at all times";"24 hours daily";"A D Debit M V";;"1";;;"Non-Networked";;"GPS";"43.07676";"-77.64184";"09/14/2022";"226500";"2023-02-14 15:54:11";"P";;;"08/24/2022";"J1772"
"ELEC";"SWL SARANAC 1.1";"234 Lake Flower Ave";;"Saranac Lake";"NY";"12983";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"44.322773";"-74.123146";"11/26/2023";"181789";"2023-11-26 00:34:00";;;;"01/27/2021";"J1772"
"ELEC";"TOPS Friendly Markets";"504 1/2, S Franklin St";;"Watkins Glen";"NY";"14891";;"607-535-4064";"E";;"Public - Credit card at all times";"24 hours daily";"A D Debit M V";;"2";;;"Non-Networked";;"GPS";"42.369679";"-76.867458";"09/14/2022";"226518";"2023-02-14 15:54:11";"P";;;"08/25/2022";"J1772"
"ELEC";"LARKIN726RRAMPP EV ONLY 2";"726 Exchange St";;"Buffalo";"NY";"14210";;"888-758-4389";"E";;"Public";"Mon 5:00pm - 10:00pm: Tue 5:00pm - 10:00pm: Wed 5:00pm - 10:00pm: Thu 5:00pm - 10:00pm: Fri 5:00pm - 10:00pm: Sat 8:00am - 10:00pm: Sun 8:00am - 10:00pm";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.8749";"-78.849874";"11/26/2023";"182982";"2023-11-26 00:21:45";;;;"01/27/2021";"J1772"
"ELEC";"Carman's Plaza";"941 Carmans Rd";;"Massapequa";"NY";"11758";;"877-455-3833";"E";;"Public";"24 hours daily";;;;"2";;"eVgo Network";"https://www.evgo.com/";"GPS";"40.701938";"-73.432671";"11/25/2023";"228692";"2023-11-25 23:57:02";;;;"09/29/2021";"CHADEMO J1772COMBO"
"ELEC";"JATC LU41 JATC LU41";"3546 California Rd";;"Orchard Park";"NY";"14127";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.787197";"-78.787821";"11/26/2023";"162176";"2023-11-26 00:19:46";;;;"06/12/2020";"J1772"
"ELEC";"Atlantic Honda";"1375 Sunrise Highway";;"Bay Shore";"NY";"11706";;"888-998-2546";"E";;"Public";"24 hours daily";;;"3";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"40.734528";"-73.257142";"11/26/2023";"311684";"2023-11-26 00:01:09";;;;"08/25/2023";"J1772"
"ELEC";"Oswego Town Hall";"164 W 2nd St.";;"Oswego";"NY";"13126";;"844-623-1001";"E";;"Public - Credit card at all times";"24 hours daily";"A CREDIT D M V";;"2";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"43.45529";"-76.51134";"11/10/2022";"233086";"2023-02-14 15:54:11";"P";;;"08/11/2022";"J1772"
